country,cum.deaths,date.POSIXct
Belgium,9655,2020-06-15T07:00:00Z
India,9520,2020-06-15T07:00:00Z
Iran,8837,2020-06-15T07:00:00Z
Germany,8791,2020-06-15T07:00:00Z
Canada,8107,2020-06-15T07:00:00Z
Russia,7091,2020-06-15T07:00:00Z
Peru,6498,2020-06-15T07:00:00Z
Netherlands,6059,2020-06-15T07:00:00Z
Sweden,4874,2020-06-15T07:00:00Z
Turkey,4807,2020-06-15T07:00:00Z
China,4645,2020-06-15T07:00:00Z
Ecuador,3896,2020-06-15T07:00:00Z
Chile,3323,2020-06-15T07:00:00Z
Pakistan,2729,2020-06-15T07:00:00Z
Indonesia,2134,2020-06-15T07:00:00Z
Ireland,1706,2020-06-15T07:00:00Z
Switzerland,1676,2020-06-15T07:00:00Z
Colombia,1592,2020-06-15T07:00:00Z
Egypt,1575,2020-06-15T07:00:00Z
Portugal,1517,2020-06-15T07:00:00Z
South Africa,1480,2020-06-15T07:00:00Z
Romania,1410,2020-06-15T07:00:00Z
Poland,1247,2020-06-15T07:00:00Z
Bangladesh,1171,2020-06-15T07:00:00Z
Philippines,1088,2020-06-15T07:00:00Z
Saudi Arabia,972,2020-06-15T07:00:00Z
Japan,925,2020-06-15T07:00:00Z
Ukraine,901,2020-06-15T07:00:00Z
Argentina,819,2020-06-15T07:00:00Z
Algeria,767,2020-06-15T07:00:00Z
Austria,677,2020-06-15T07:00:00Z
Iraq,607,2020-06-15T07:00:00Z
Denmark,597,2020-06-15T07:00:00Z
Dominican Republic,592,2020-06-15T07:00:00Z
Bolivia,585,2020-06-15T07:00:00Z
Hungary,563,2020-06-15T07:00:00Z
Afghanistan,476,2020-06-15T07:00:00Z
Sudan,459,2020-06-15T07:00:00Z
Panama,429,2020-06-15T07:00:00Z
Nigeria,420,2020-06-15T07:00:00Z
Moldova,406,2020-06-15T07:00:00Z
Guatemala,367,2020-06-15T07:00:00Z
Czechia,329,2020-06-15T07:00:00Z
Finland,326,2020-06-15T07:00:00Z
Honduras,310,2020-06-15T07:00:00Z
Belarus,308,2020-06-15T07:00:00Z
Israel,300,2020-06-15T07:00:00Z
Kuwait,296,2020-06-15T07:00:00Z
UAE,289,2020-06-15T07:00:00Z
Armenia,285,2020-06-15T07:00:00Z
South Korea,277,2020-06-15T07:00:00Z
Cameroon,275,2020-06-15T07:00:00Z
Serbia,254,2020-06-15T07:00:00Z
Norway,242,2020-06-15T07:00:00Z
Morocco,212,2020-06-15T07:00:00Z
North Macedonia,188,2020-06-15T07:00:00Z
Greece,183,2020-06-15T07:00:00Z
Bulgaria,174,2020-06-15T07:00:00Z
Yemen,165,2020-06-15T07:00:00Z
Bosnia and Herzegovina,163,2020-06-15T07:00:00Z
Puerto Rico,147,2020-06-15T07:00:00Z
Malaysia,121,2020-06-15T07:00:00Z
Azerbaijan,119,2020-06-15T07:00:00Z
Luxembourg,110,2020-06-15T07:00:00Z
Slovenia,109,2020-06-15T07:00:00Z
Croatia,107,2020-06-15T07:00:00Z
DRC,106,2020-06-15T07:00:00Z
Oman,104,2020-06-15T07:00:00Z
Mali,104,2020-06-15T07:00:00Z
Kenya,103,2020-06-15T07:00:00Z
Australia,102,2020-06-15T07:00:00Z
Somalia,88,2020-06-15T07:00:00Z
Mauritania,87,2020-06-15T07:00:00Z
Cuba,84,2020-06-15T07:00:00Z
Kazakhstan,77,2020-06-15T07:00:00Z
Lithuania,75,2020-06-15T07:00:00Z
Qatar,73,2020-06-15T07:00:00Z
Chad,73,2020-06-15T07:00:00Z
El Salvador,72,2020-06-15T07:00:00Z
Haiti,70,2020-06-15T07:00:00Z
Estonia,69,2020-06-15T07:00:00Z
Niger,66,2020-06-15T07:00:00Z
Senegal,60,2020-06-15T07:00:00Z
Thailand,58,2020-06-15T07:00:00Z
Ethiopia,57,2020-06-15T07:00:00Z
Nicaragua,55,2020-06-15T07:00:00Z
Burkina Faso,53,2020-06-15T07:00:00Z
Andorra,51,2020-06-15T07:00:00Z
Ghana,51,2020-06-15T07:00:00Z
Sierra Leone,51,2020-06-15T07:00:00Z
Tajikistan,50,2020-06-15T07:00:00Z
Tunisia,49,2020-06-15T07:00:00Z
Cote d'Ivoire,45,2020-06-15T07:00:00Z
Bahrain,43,2020-06-15T07:00:00Z
Djibouti,43,2020-06-15T07:00:00Z
San Marino,42,2020-06-15T07:00:00Z
Albania,36,2020-06-15T07:00:00Z
Lebanon,32,2020-06-15T07:00:00Z
Liberia,32,2020-06-15T07:00:00Z
Jersey,30,2020-06-15T07:00:00Z
Mayotte,29,2020-06-15T07:00:00Z
Latvia,28,2020-06-15T07:00:00Z
Slovakia,28,2020-06-15T07:00:00Z
Kyrgyzstan,27,2020-06-15T07:00:00Z
South Sudan,27,2020-06-15T07:00:00Z
Singapore,26,2020-06-15T07:00:00Z
Congo,25,2020-06-15T07:00:00Z
Guinea,25,2020-06-15T07:00:00Z
Venezuela,24,2020-06-15T07:00:00Z
Isle of Man,24,2020-06-15T07:00:00Z
Gabon,23,2020-06-15T07:00:00Z
Kosovo,23,2020-06-15T07:00:00Z
Uruguay,23,2020-06-15T07:00:00Z
New Zealand,22,2020-06-15T07:00:00Z
Tanzania,21,2020-06-15T07:00:00Z
Uzbekistan,19,2020-06-15T07:00:00Z
Nepal,19,2020-06-15T07:00:00Z
Cyprus,18,2020-06-15T07:00:00Z
Sint Maarten,15,2020-06-15T07:00:00Z
Guinea-Bissau,15,2020-06-15T07:00:00Z
Martinique,14,2020-06-15T07:00:00Z
Guadeloupe,14,2020-06-15T07:00:00Z
Georgia,14,2020-06-15T07:00:00Z
Other,13,2020-06-15T07:00:00Z
Togo,13,2020-06-15T07:00:00Z
Guernsey,13,2020-06-15T07:00:00Z
Guyana,12,2020-06-15T07:00:00Z
Costa Rica,12,2020-06-15T07:00:00Z
Equatorial Guinea,12,2020-06-15T07:00:00Z
Paraguay,11,2020-06-15T07:00:00Z
Sri Lanka,11,2020-06-15T07:00:00Z
Bahamas,11,2020-06-15T07:00:00Z
Zambia,11,2020-06-15T07:00:00Z
Jamaica,10,2020-06-15T07:00:00Z
Iceland,10,2020-06-15T07:00:00Z
Mauritius,10,2020-06-15T07:00:00Z
São Tomé and Príncipe,10,2020-06-15T07:00:00Z
Madagascar,10,2020-06-15T07:00:00Z
Montenegro,9,2020-06-15T07:00:00Z
Jordan,9,2020-06-15T07:00:00Z
Bermuda,9,2020-06-15T07:00:00Z
Malta,9,2020-06-15T07:00:00Z
Trinidad and Tobago,8,2020-06-15T07:00:00Z
Libya,8,2020-06-15T07:00:00Z
Maldives,8,2020-06-15T07:00:00Z
Barbados,7,2020-06-15T07:00:00Z
Benin,7,2020-06-15T07:00:00Z
Central African Republic,7,2020-06-15T07:00:00Z
Cabo Verde,6,2020-06-15T07:00:00Z
Syria,6,2020-06-15T07:00:00Z
Angola,6,2020-06-15T07:00:00Z
Myanmar,6,2020-06-15T07:00:00Z
US Virgin Islands,6,2020-06-15T07:00:00Z
Malawi,6,2020-06-15T07:00:00Z
Guam,5,2020-06-15T07:00:00Z
Palestine,5,2020-06-15T07:00:00Z
Zimbabwe,4,2020-06-15T07:00:00Z
Eswatini,4,2020-06-15T07:00:00Z
Saint Martin,3,2020-06-15T07:00:00Z
Suriname,3,2020-06-15T07:00:00Z
Antigua and Barbuda,3,2020-06-15T07:00:00Z
Aruba,3,2020-06-15T07:00:00Z
French Guiana,3,2020-06-15T07:00:00Z
Brunei,2,2020-06-15T07:00:00Z
Northern Mariana Islands,2,2020-06-15T07:00:00Z
Belize,2,2020-06-15T07:00:00Z
Comoros,2,2020-06-15T07:00:00Z
Mozambique,2,2020-06-15T07:00:00Z
Rwanda,2,2020-06-15T07:00:00Z
Cayman Islands,1,2020-06-15T07:00:00Z
Curaçao,1,2020-06-15T07:00:00Z
Gambia,1,2020-06-15T07:00:00Z
Botswana,1,2020-06-15T07:00:00Z
Liechtenstein,1,2020-06-15T07:00:00Z
Turks and Caicos,1,2020-06-15T07:00:00Z
Monaco,1,2020-06-15T07:00:00Z
British Virgin Islands,1,2020-06-15T07:00:00Z
Burundi,1,2020-06-15T07:00:00Z
Montserrat,1,2020-06-15T07:00:00Z
Réunion,1,2020-06-15T07:00:00Z
USA,115980,2020-06-17T07:00:00Z
Brazil,43959,2020-06-17T07:00:00Z
UK,41969,2020-06-17T07:00:00Z
Italy,34405,2020-06-17T07:00:00Z
France,29481,2020-06-17T07:00:00Z
Spain,27136,2020-06-17T07:00:00Z
Mexico,17580,2020-06-17T07:00:00Z
India,11903,2020-06-17T07:00:00Z
Iran,9065,2020-06-17T07:00:00Z
Belgium,9663,2020-06-17T07:00:00Z
Russia,7478,2020-06-17T07:00:00Z
Peru,6860,2020-06-17T07:00:00Z
Germany,8830,2020-06-17T07:00:00Z
Canada,8175,2020-06-17T07:00:00Z
Netherlands,6070,2020-06-17T07:00:00Z
Chile,3383,2020-06-17T07:00:00Z
Sweden,4939,2020-06-17T07:00:00Z
Turkey,4842,2020-06-17T07:00:00Z
China,4645,2020-06-17T07:00:00Z
Ecuador,3970,2020-06-17T07:00:00Z
Pakistan,2975,2020-06-17T07:00:00Z
Colombia,1726,2020-06-17T07:00:00Z
Egypt,1766,2020-06-17T07:00:00Z
Indonesia,2231,2020-06-17T07:00:00Z
South Africa,1625,2020-06-17T07:00:00Z
Iraq,712,2020-06-17T07:00:00Z
Bangladesh,1262,2020-06-17T07:00:00Z
Ireland,1709,2020-06-17T07:00:00Z
Switzerland,1677,2020-06-17T07:00:00Z
Romania,1437,2020-06-17T07:00:00Z
Saudi Arabia,1052,2020-06-17T07:00:00Z
Portugal,1522,2020-06-17T07:00:00Z
Poland,1272,2020-06-17T07:00:00Z
Philippines,1103,2020-06-17T07:00:00Z
Argentina,862,2020-06-17T07:00:00Z
Ukraine,943,2020-06-17T07:00:00Z
Bolivia,632,2020-06-17T07:00:00Z
Japan,931,2020-06-17T07:00:00Z
Algeria,788,2020-06-17T07:00:00Z
Dominican Republic,615,2020-06-17T07:00:00Z
Afghanistan,504,2020-06-17T07:00:00Z
Guatemala,399,2020-06-17T07:00:00Z
Austria,681,2020-06-17T07:00:00Z
Denmark,598,2020-06-17T07:00:00Z
Panama,448,2020-06-17T07:00:00Z
Hungary,567,2020-06-17T07:00:00Z
Nigeria,424,2020-06-17T07:00:00Z
Sudan,477,2020-06-17T07:00:00Z
Moldova,427,2020-06-17T07:00:00Z
Honduras,322,2020-06-17T07:00:00Z
Armenia,302,2020-06-17T07:00:00Z
Belarus,318,2020-06-17T07:00:00Z
Kuwait,303,2020-06-17T07:00:00Z
Czechia,331,2020-06-17T07:00:00Z
Finland,326,2020-06-17T07:00:00Z
Israel,302,2020-06-17T07:00:00Z
UAE,293,2020-06-17T07:00:00Z
Cameroon,276,2020-06-17T07:00:00Z
Yemen,215,2020-06-17T07:00:00Z
North Macedonia,201,2020-06-17T07:00:00Z
South Korea,279,2020-06-17T07:00:00Z
Serbia,256,2020-06-17T07:00:00Z
Norway,242,2020-06-17T07:00:00Z
Morocco,212,2020-06-17T07:00:00Z
Bulgaria,181,2020-06-17T07:00:00Z
Azerbaijan,126,2020-06-17T07:00:00Z
Greece,185,2020-06-17T07:00:00Z
Kazakhstan,88,2020-06-17T07:00:00Z
Bosnia and Herzegovina,167,2020-06-17T07:00:00Z
Oman,114,2020-06-17T07:00:00Z
DRC,111,2020-06-17T07:00:00Z
El Salvador,76,2020-06-17T07:00:00Z
Puerto Rico,147,2020-06-17T07:00:00Z
Kenya,105,2020-06-17T07:00:00Z
Mauritania,91,2020-06-17T07:00:00Z
Malaysia,121,2020-06-17T07:00:00Z
Mali,106,2020-06-17T07:00:00Z
Qatar,80,2020-06-17T07:00:00Z
Ghana,58,2020-06-17T07:00:00Z
Slovenia,109,2020-06-17T07:00:00Z
Luxembourg,110,2020-06-17T07:00:00Z
Senegal,70,2020-06-17T07:00:00Z
Croatia,107,2020-06-17T07:00:00Z
Australia,102,2020-06-17T07:00:00Z
Haiti,76,2020-06-17T07:00:00Z
Ethiopia,61,2020-06-17T07:00:00Z
Somalia,88,2020-06-17T07:00:00Z
Cuba,84,2020-06-17T07:00:00Z
Bahrain,47,2020-06-17T07:00:00Z
Lithuania,76,2020-06-17T07:00:00Z
Nicaragua,55,2020-06-17T07:00:00Z
Chad,74,2020-06-17T07:00:00Z
Estonia,69,2020-06-17T07:00:00Z
Niger,66,2020-06-17T07:00:00Z
Cote d'Ivoire,46,2020-06-17T07:00:00Z
Albania,38,2020-06-17T07:00:00Z
Sierra Leone,51,2020-06-17T07:00:00Z
Thailand,58,2020-06-17T07:00:00Z
Kyrgyzstan,30,2020-06-17T07:00:00Z
Burkina Faso,53,2020-06-17T07:00:00Z
Djibouti,43,2020-06-17T07:00:00Z
Andorra,52,2020-06-17T07:00:00Z
Tajikistan,50,2020-06-17T07:00:00Z
Tunisia,49,2020-06-17T07:00:00Z
Central African Republic,14,2020-06-17T07:00:00Z
Venezuela,26,2020-06-17T07:00:00Z
San Marino,42,2020-06-17T07:00:00Z
Gabon,29,2020-06-17T07:00:00Z
Congo,27,2020-06-17T07:00:00Z
Kosovo,24,2020-06-17T07:00:00Z
South Sudan,30,2020-06-17T07:00:00Z
Liberia,33,2020-06-17T07:00:00Z
Mayotte,29,2020-06-17T07:00:00Z
Lebanon,32,2020-06-17T07:00:00Z
Jersey,30,2020-06-17T07:00:00Z
Guinea,26,2020-06-17T07:00:00Z
Latvia,28,2020-06-17T07:00:00Z
Nepal,19,2020-06-17T07:00:00Z
Slovakia,28,2020-06-17T07:00:00Z
Uruguay,23,2020-06-17T07:00:00Z
Singapore,26,2020-06-17T07:00:00Z
Uzbekistan,19,2020-06-17T07:00:00Z
Isle of Man,24,2020-06-17T07:00:00Z
Guinea-Bissau,15,2020-06-17T07:00:00Z
New Zealand,22,2020-06-17T07:00:00Z
Zambia,11,2020-06-17T07:00:00Z
Tanzania,21,2020-06-17T07:00:00Z
Libya,10,2020-06-17T07:00:00Z
Madagascar,12,2020-06-17T07:00:00Z
Cyprus,18,2020-06-17T07:00:00Z
Benin,9,2020-06-17T07:00:00Z
Costa Rica,12,2020-06-17T07:00:00Z
Paraguay,12,2020-06-17T07:00:00Z
Sint Maarten,15,2020-06-17T07:00:00Z
Georgia,14,2020-06-17T07:00:00Z
French Guiana,5,2020-06-17T07:00:00Z
Martinique,14,2020-06-17T07:00:00Z
Guadeloupe,14,2020-06-17T07:00:00Z
Togo,13,2020-06-17T07:00:00Z
Malawi,6,2020-06-17T07:00:00Z
Other,13,2020-06-17T07:00:00Z
Guernsey,13,2020-06-17T07:00:00Z
Suriname,6,2020-06-17T07:00:00Z
Guyana,12,2020-06-17T07:00:00Z
Cabo Verde,7,2020-06-17T07:00:00Z
Equatorial Guinea,12,2020-06-17T07:00:00Z
Montenegro,9,2020-06-17T07:00:00Z
Sri Lanka,11,2020-06-17T07:00:00Z
Angola,6,2020-06-17T07:00:00Z
Bahamas,11,2020-06-17T07:00:00Z
Eswatini,4,2020-06-17T07:00:00Z
São Tomé and Príncipe,10,2020-06-17T07:00:00Z
Jamaica,10,2020-06-17T07:00:00Z
Iceland,10,2020-06-17T07:00:00Z
Mauritius,10,2020-06-17T07:00:00Z
Jordan,9,2020-06-17T07:00:00Z
Syria,6,2020-06-17T07:00:00Z
Bermuda,9,2020-06-17T07:00:00Z
Malta,9,2020-06-17T07:00:00Z
Palestine,5,2020-06-17T07:00:00Z
Trinidad and Tobago,8,2020-06-17T07:00:00Z
Maldives,8,2020-06-17T07:00:00Z
Zimbabwe,4,2020-06-17T07:00:00Z
Barbados,7,2020-06-17T07:00:00Z
Comoros,3,2020-06-17T07:00:00Z
Myanmar,6,2020-06-17T07:00:00Z
US Virgin Islands,6,2020-06-17T07:00:00Z
Guam,5,2020-06-17T07:00:00Z
Mozambique,4,2020-06-17T07:00:00Z
Brunei,3,2020-06-17T07:00:00Z
Saint Martin,3,2020-06-17T07:00:00Z
Antigua and Barbuda,3,2020-06-17T07:00:00Z
Aruba,3,2020-06-17T07:00:00Z
Gambia,1,2020-06-17T07:00:00Z
Northern Mariana Islands,2,2020-06-17T07:00:00Z
Belize,2,2020-06-17T07:00:00Z
Réunion,1,2020-06-17T07:00:00Z
Rwanda,2,2020-06-17T07:00:00Z
Cayman Islands,1,2020-06-17T07:00:00Z
Curaçao,1,2020-06-17T07:00:00Z
Botswana,1,2020-06-17T07:00:00Z
Liechtenstein,1,2020-06-17T07:00:00Z
Turks and Caicos,1,2020-06-17T07:00:00Z
Monaco,1,2020-06-17T07:00:00Z
British Virgin Islands,1,2020-06-17T07:00:00Z
Burundi,1,2020-06-17T07:00:00Z
Montserrat,1,2020-06-17T07:00:00Z
USA,116702,2020-06-18T07:00:00Z
Brazil,45241,2020-06-18T07:00:00Z
UK,42153,2020-06-18T07:00:00Z
Italy,34448,2020-06-18T07:00:00Z
France,29509,2020-06-18T07:00:00Z
Spain,27136,2020-06-18T07:00:00Z
Mexico,18310,2020-06-18T07:00:00Z
India,12237,2020-06-18T07:00:00Z
Iran,9185,2020-06-18T07:00:00Z
Belgium,9675,2020-06-18T07:00:00Z
Russia,7660,2020-06-18T07:00:00Z
Peru,7056,2020-06-18T07:00:00Z
Germany,8856,2020-06-18T07:00:00Z
Canada,8213,2020-06-18T07:00:00Z
Netherlands,6074,2020-06-18T07:00:00Z
Chile,3615,2020-06-18T07:00:00Z
Sweden,5041,2020-06-18T07:00:00Z
Turkey,4861,2020-06-18T07:00:00Z
China,4645,2020-06-18T07:00:00Z
Ecuador,4007,2020-06-18T07:00:00Z
Pakistan,3093,2020-06-18T07:00:00Z
Colombia,1801,2020-06-18T07:00:00Z
Egypt,1850,2020-06-18T07:00:00Z
Indonesia,2276,2020-06-18T07:00:00Z
South Africa,1674,2020-06-18T07:00:00Z
Iraq,773,2020-06-18T07:00:00Z
Bangladesh,1305,2020-06-18T07:00:00Z
Ireland,1710,2020-06-18T07:00:00Z
Switzerland,1677,2020-06-18T07:00:00Z
Romania,1451,2020-06-18T07:00:00Z
Saudi Arabia,1091,2020-06-18T07:00:00Z
Portugal,1523,2020-06-18T07:00:00Z
Poland,1286,2020-06-18T07:00:00Z
Philippines,1108,2020-06-18T07:00:00Z
Argentina,886,2020-06-18T07:00:00Z
Ukraine,966,2020-06-18T07:00:00Z
Bolivia,659,2020-06-18T07:00:00Z
Japan,935,2020-06-18T07:00:00Z
Algeria,799,2020-06-18T07:00:00Z
Dominican Republic,633,2020-06-18T07:00:00Z
Afghanistan,546,2020-06-18T07:00:00Z
Guatemala,418,2020-06-18T07:00:00Z
Austria,687,2020-06-18T07:00:00Z
Denmark,598,2020-06-18T07:00:00Z
Panama,457,2020-06-18T07:00:00Z
Hungary,568,2020-06-18T07:00:00Z
Nigeria,469,2020-06-18T07:00:00Z
Sudan,487,2020-06-18T07:00:00Z
Moldova,433,2020-06-18T07:00:00Z
Honduras,330,2020-06-18T07:00:00Z
Armenia,309,2020-06-18T07:00:00Z
Belarus,324,2020-06-18T07:00:00Z
Kuwait,306,2020-06-18T07:00:00Z
Czechia,333,2020-06-18T07:00:00Z
Finland,326,2020-06-18T07:00:00Z
Israel,303,2020-06-18T07:00:00Z
UAE,295,2020-06-18T07:00:00Z
Cameroon,276,2020-06-18T07:00:00Z
Yemen,245,2020-06-18T07:00:00Z
North Macedonia,210,2020-06-18T07:00:00Z
South Korea,280,2020-06-18T07:00:00Z
Serbia,257,2020-06-18T07:00:00Z
Norway,243,2020-06-18T07:00:00Z
Morocco,213,2020-06-18T07:00:00Z
Bulgaria,184,2020-06-18T07:00:00Z
Azerbaijan,133,2020-06-18T07:00:00Z
Greece,187,2020-06-18T07:00:00Z
Kazakhstan,100,2020-06-18T07:00:00Z
Bosnia and Herzegovina,167,2020-06-18T07:00:00Z
Oman,116,2020-06-18T07:00:00Z
DRC,114,2020-06-18T07:00:00Z
El Salvador,79,2020-06-18T07:00:00Z
Puerto Rico,147,2020-06-18T07:00:00Z
Kenya,107,2020-06-18T07:00:00Z
Mauritania,93,2020-06-18T07:00:00Z
Malaysia,121,2020-06-18T07:00:00Z
Mali,107,2020-06-18T07:00:00Z
Qatar,82,2020-06-18T07:00:00Z
Ghana,66,2020-06-18T07:00:00Z
Slovenia,109,2020-06-18T07:00:00Z
Luxembourg,110,2020-06-18T07:00:00Z
Senegal,73,2020-06-18T07:00:00Z
Croatia,107,2020-06-18T07:00:00Z
Australia,102,2020-06-18T07:00:00Z
Haiti,80,2020-06-18T07:00:00Z
Ethiopia,63,2020-06-18T07:00:00Z
Somalia,88,2020-06-18T07:00:00Z
Cuba,84,2020-06-18T07:00:00Z
Bahrain,49,2020-06-18T07:00:00Z
Lithuania,76,2020-06-18T07:00:00Z
Nicaragua,64,2020-06-18T07:00:00Z
Chad,74,2020-06-18T07:00:00Z
Estonia,69,2020-06-18T07:00:00Z
Niger,67,2020-06-18T07:00:00Z
Cote d'Ivoire,48,2020-06-18T07:00:00Z
Albania,39,2020-06-18T07:00:00Z
Sierra Leone,51,2020-06-18T07:00:00Z
Thailand,58,2020-06-18T07:00:00Z
Kyrgyzstan,31,2020-06-18T07:00:00Z
Burkina Faso,53,2020-06-18T07:00:00Z
Djibouti,43,2020-06-18T07:00:00Z
Andorra,52,2020-06-18T07:00:00Z
Tajikistan,51,2020-06-18T07:00:00Z
Tunisia,50,2020-06-18T07:00:00Z
Central African Republic,18,2020-06-18T07:00:00Z
Venezuela,27,2020-06-18T07:00:00Z
San Marino,42,2020-06-18T07:00:00Z
Gabon,30,2020-06-18T07:00:00Z
Congo,27,2020-06-18T07:00:00Z
Kosovo,24,2020-06-18T07:00:00Z
South Sudan,31,2020-06-18T07:00:00Z
Liberia,33,2020-06-18T07:00:00Z
Mayotte,29,2020-06-18T07:00:00Z
Lebanon,32,2020-06-18T07:00:00Z
Jersey,30,2020-06-18T07:00:00Z
Guinea,26,2020-06-18T07:00:00Z
Latvia,30,2020-06-18T07:00:00Z
Nepal,20,2020-06-18T07:00:00Z
Slovakia,28,2020-06-18T07:00:00Z
Uruguay,24,2020-06-18T07:00:00Z
Singapore,26,2020-06-18T07:00:00Z
Uzbekistan,19,2020-06-18T07:00:00Z
Isle of Man,24,2020-06-18T07:00:00Z
Guinea-Bissau,15,2020-06-18T07:00:00Z
New Zealand,22,2020-06-18T07:00:00Z
Zambia,11,2020-06-18T07:00:00Z
Tanzania,21,2020-06-18T07:00:00Z
Libya,10,2020-06-18T07:00:00Z
Madagascar,12,2020-06-18T07:00:00Z
Cyprus,18,2020-06-18T07:00:00Z
Benin,9,2020-06-18T07:00:00Z
Costa Rica,12,2020-06-18T07:00:00Z
Paraguay,13,2020-06-18T07:00:00Z
Sint Maarten,15,2020-06-18T07:00:00Z
Georgia,14,2020-06-18T07:00:00Z
French Guiana,5,2020-06-18T07:00:00Z
Martinique,14,2020-06-18T07:00:00Z
Guadeloupe,14,2020-06-18T07:00:00Z
Togo,13,2020-06-18T07:00:00Z
Malawi,6,2020-06-18T07:00:00Z
Other,13,2020-06-18T07:00:00Z
Guernsey,13,2020-06-18T07:00:00Z
Suriname,6,2020-06-18T07:00:00Z
Guyana,12,2020-06-18T07:00:00Z
Cabo Verde,7,2020-06-18T07:00:00Z
Equatorial Guinea,12,2020-06-18T07:00:00Z
Montenegro,9,2020-06-18T07:00:00Z
Sri Lanka,11,2020-06-18T07:00:00Z
Angola,7,2020-06-18T07:00:00Z
Bahamas,11,2020-06-18T07:00:00Z
Eswatini,4,2020-06-18T07:00:00Z
São Tomé and Príncipe,10,2020-06-18T07:00:00Z
Jamaica,10,2020-06-18T07:00:00Z
Iceland,10,2020-06-18T07:00:00Z
Mauritius,10,2020-06-18T07:00:00Z
Jordan,9,2020-06-18T07:00:00Z
Syria,7,2020-06-18T07:00:00Z
Bermuda,9,2020-06-18T07:00:00Z
Malta,9,2020-06-18T07:00:00Z
Palestine,5,2020-06-18T07:00:00Z
Trinidad and Tobago,8,2020-06-18T07:00:00Z
Maldives,8,2020-06-18T07:00:00Z
Zimbabwe,4,2020-06-18T07:00:00Z
Barbados,7,2020-06-18T07:00:00Z
Comoros,3,2020-06-18T07:00:00Z
Myanmar,6,2020-06-18T07:00:00Z
US Virgin Islands,6,2020-06-18T07:00:00Z
Guam,5,2020-06-18T07:00:00Z
Mozambique,4,2020-06-18T07:00:00Z
Brunei,3,2020-06-18T07:00:00Z
Saint Martin,3,2020-06-18T07:00:00Z
Antigua and Barbuda,3,2020-06-18T07:00:00Z
Aruba,3,2020-06-18T07:00:00Z
Gambia,1,2020-06-18T07:00:00Z
Northern Mariana Islands,2,2020-06-18T07:00:00Z
Belize,2,2020-06-18T07:00:00Z
Réunion,1,2020-06-18T07:00:00Z
Rwanda,2,2020-06-18T07:00:00Z
Cayman Islands,1,2020-06-18T07:00:00Z
Curaçao,1,2020-06-18T07:00:00Z
Botswana,1,2020-06-18T07:00:00Z
Liechtenstein,1,2020-06-18T07:00:00Z
Turks and Caicos,1,2020-06-18T07:00:00Z
Monaco,1,2020-06-18T07:00:00Z
British Virgin Islands,1,2020-06-18T07:00:00Z
Burundi,1,2020-06-18T07:00:00Z
Montserrat,1,2020-06-18T07:00:00Z
USA,117472,2020-06-19T07:00:00Z
Brazil,46510,2020-06-19T07:00:00Z
UK,42288,2020-06-19T07:00:00Z
Italy,34514,2020-06-19T07:00:00Z
France,29537,2020-06-19T07:00:00Z
Spain,27136,2020-06-19T07:00:00Z
Mexico,19080,2020-06-19T07:00:00Z
India,12573,2020-06-19T07:00:00Z
Iran,9272,2020-06-19T07:00:00Z
Belgium,9683,2020-06-19T07:00:00Z
Russia,7841,2020-06-19T07:00:00Z
Peru,7257,2020-06-19T07:00:00Z
Germany,8856,2020-06-19T07:00:00Z
Canada,8254,2020-06-19T07:00:00Z
Netherlands,6078,2020-06-19T07:00:00Z
Chile,3841,2020-06-19T07:00:00Z
Sweden,5053,2020-06-19T07:00:00Z
Turkey,4882,2020-06-19T07:00:00Z
China,4645,2020-06-19T07:00:00Z
Ecuador,4087,2020-06-19T07:00:00Z
Pakistan,3229,2020-06-19T07:00:00Z
Colombia,1864,2020-06-19T07:00:00Z
Egypt,1938,2020-06-19T07:00:00Z
Indonesia,2339,2020-06-19T07:00:00Z
South Africa,1737,2020-06-19T07:00:00Z
Iraq,856,2020-06-19T07:00:00Z
Bangladesh,1343,2020-06-19T07:00:00Z
Ireland,1714,2020-06-19T07:00:00Z
Switzerland,1677,2020-06-19T07:00:00Z
Romania,1473,2020-06-19T07:00:00Z
Saudi Arabia,1139,2020-06-19T07:00:00Z
Portugal,1524,2020-06-19T07:00:00Z
Poland,1316,2020-06-19T07:00:00Z
Philippines,1116,2020-06-19T07:00:00Z
Argentina,929,2020-06-19T07:00:00Z
Ukraine,985,2020-06-19T07:00:00Z
Bolivia,679,2020-06-19T07:00:00Z
Japan,935,2020-06-19T07:00:00Z
Algeria,811,2020-06-19T07:00:00Z
Dominican Republic,635,2020-06-19T07:00:00Z
Afghanistan,548,2020-06-19T07:00:00Z
Guatemala,432,2020-06-19T07:00:00Z
Austria,688,2020-06-19T07:00:00Z
Denmark,600,2020-06-19T07:00:00Z
Panama,470,2020-06-19T07:00:00Z
Hungary,568,2020-06-19T07:00:00Z
Nigeria,475,2020-06-19T07:00:00Z
Sudan,487,2020-06-19T07:00:00Z
Moldova,449,2020-06-19T07:00:00Z
Honduras,336,2020-06-19T07:00:00Z
Armenia,319,2020-06-19T07:00:00Z
Belarus,331,2020-06-19T07:00:00Z
Kuwait,308,2020-06-19T07:00:00Z
Czechia,334,2020-06-19T07:00:00Z
Finland,326,2020-06-19T07:00:00Z
Israel,303,2020-06-19T07:00:00Z
UAE,298,2020-06-19T07:00:00Z
Cameroon,276,2020-06-19T07:00:00Z
