country,cum.deaths,date.POSIXct
USA,2850,2020-04-01T07:00:00Z
Brazil,159,2020-04-01T07:00:00Z
India,38,2020-04-01T07:00:00Z
Mexico,28,2020-04-01T07:00:00Z
UK,1789,2020-04-01T07:00:00Z
Italy,12430,2020-04-01T07:00:00Z
Peru,24,2020-04-01T07:00:00Z
Spain,8189,2020-04-01T07:00:00Z
France,3514,2020-04-01T07:00:00Z
Iran,2898,2020-04-01T07:00:00Z
Colombia,14,2020-04-01T07:00:00Z
Russia,17,2020-04-01T07:00:00Z
South Africa,5,2020-04-01T07:00:00Z
Argentina,24,2020-04-01T07:00:00Z
Chile,12,2020-04-01T07:00:00Z
Ecuador,75,2020-04-01T07:00:00Z
Indonesia,136,2020-04-01T07:00:00Z
Belgium,705,2020-04-01T07:00:00Z
Germany,732,2020-04-01T07:00:00Z
Canada,89,2020-04-01T07:00:00Z
Iraq,50,2020-04-01T07:00:00Z
Turkey,214,2020-04-01T07:00:00Z
Bolivia,6,2020-04-01T07:00:00Z
Pakistan,26,2020-04-01T07:00:00Z
Netherlands,1039,2020-04-01T07:00:00Z
Egypt,46,2020-04-01T07:00:00Z
Sweden,180,2020-04-01T07:00:00Z
Philippines,88,2020-04-01T07:00:00Z
Bangladesh,6,2020-04-01T07:00:00Z
Romania,69,2020-04-01T07:00:00Z
